sku;name;produzent;land;url;bild;hintergrundbild;isOwnWine
1206841;ARMANDO Cuvée Rouge Valais AOC;1/LAFFU;Schweiz;https://www.flaschenpost.ch/armando-cuvee-rouge-valais-aoc_1-laffu?_size=750&_vintage=2024;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZTNjOWFmNmEtMGMwMS00MmNkLTg4MjAtMjYwNzYyMDk3NGZhLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1206842;Gertrud Rosé Valais AOC;1/LAFFU;Schweiz;https://www.flaschenpost.ch/gertrud-rose-valais-aoc_1-laffu?_size=3000&_vintage=2024;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNDQxNWMxNjUtMjhmYi00OTU3LTg3OTAtNjhhMWRmOTE4MjJjLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1207558;Gertrud Rosé Valais AOC;1/LAFFU;Schweiz;https://www.flaschenpost.ch/gertrud-rose-valais-aoc_1-laffu?_size=750&_vintage=2024;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNDQxNWMxNjUtMjhmYi00OTU3LTg3OTAtNjhhMWRmOTE4MjJjLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1211353;Gertrud Rosé Valais AOC;1/LAFFU;Schweiz;https://www.flaschenpost.ch/gertrud-rose-valais-aoc_1-laffu?_size=250&_vintage=2024;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiN2ViZDg0ZjUtNjI3Yi00ZGIyLTkwY2YtZDc2ZDVlOGZjZDFmLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1173196;Zion Estate Cabernet Sauvignon Semi sweet;1848 Winery;Israel;https://www.flaschenpost.ch/zion-estate-cabernet-sauvignon-semi-sweet_1848-winery?_size=750&_vintage=0;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMzRkZTI5YjAtMTNmYS00OTE1LWFiMTItMDdhOGYxODQ3NzBhLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1205155;2PR Colheita;2PR;Portugal;https://www.flaschenpost.ch/2pr-colheita_2pr?_size=750&_vintage=2022;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMDRlZTVkZjktODNhZi00YmU0LTgyY2MtNWVlMjEyZTY4MjU0LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1179668;2PR Reserva;2PR;Portugal;https://www.flaschenpost.ch/2pr-reserva_2pr?_size=750&_vintage=2021;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYzhhMzNiMGQtMjYxMi00ZTc5LWI0ZDctYTU4NGMxM2U3NjBlLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1187017;Douscana MMXX;2PR;Portugal;https://www.flaschenpost.ch/douscana-mmxx_2pr?_size=750&_vintage=2020;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZTU5MDkzMTEtMzdiMy00M2I5LWE2YTYtOWMwNGVmNmJjZTI5LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1198731;Iter;2PR;Portugal;https://www.flaschenpost.ch/iter_2pr?_size=750&_vintage=2021;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYmVkYWM1NmItNDI1MC00MTNkLWJhZDctYjgxNDM3YmQ1NDhlLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1186986;Iter Minho;2PR;Portugal;https://www.flaschenpost.ch/iter-minho_2pr?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiOGQ2YTA4YTctMjQwYi00NmQ4LWE0MTMtNjgzMzhlYTQ0YzZkLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1211382;Palanque;2PR;Portugal;https://www.flaschenpost.ch/palanque_2pr?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZWQ0OGI0YWYtNzFjZC00OTU5LWJlMWYtY2EwNTg3MDRmMDU3LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1182855;Gueuze Bier;3 Fonteinen;Belgien;https://www.flaschenpost.ch/gueuze_3-fonteinen?_size=750&_vintage=0;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZjg5NDNhOTQtMTVlNi00NDEzLWJkZjItNWVhMzA3Yzk1MjQ2LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiY2ExOGM3MmUtYjEwYS00MjBiLWE0M2UtODg4N2Q2NDU2ODJkLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjQwMH0sInRyaW0iOjAuMX19;false
1195691;42 Below Vodka;42below;Neuseeland;https://www.flaschenpost.ch/42-below-vodka_42below?_size=700&_vintage=0;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYzM1YzUxNzYtOTNkYS00MGVkLTlmMzktNTIwZTFlZmNiZjhlLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1150953;Ansì Rosso Langhe DOC;460 Casina Bric;Italien;https://www.flaschenpost.ch/ansi-rosso-langhe-doc_460-casina-bric?_size=750&_vintage=2021;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMzZhZTI2ZjMtZmU2Mi00N2NiLThjYTktY2E4MTljY2FjY2EyLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZGQ4MWM3MmYtNzM2NC00NWQ5LWFlNzYtNTI3MjNmYmNhNjQyLmpwZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjQwMH0sInRyaW0iOjAuMX19;true
1205855;Casina Bric Ansi Arneis;460 Casina Bric;Italien;https://www.flaschenpost.ch/casina-bric-ansi-arneis_460-casina-bric?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiOTkyNjViNzEtOTI1MS00NmNmLTlkMGYtY2U1YzQwNTM5ZDliLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNzllYjM2MjYtNjEzOC00YjkxLWI2ZGYtODE1ZWMwZWViNmQwLmpwZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjQwMH0sInRyaW0iOjAuMX19;true
1204140;Mesdì Rosé DOC Langhe;460 Casina Bric;Italien;https://www.flaschenpost.ch/mesdi-rose-doc-langhe_460-casina-bric?_size=750&_vintage=2024;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMmUyMDY3ZjYtMjUxNS00N2U3LWEzODEtZWIzNDQwN2Y4YWMyLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNWE2ZjVjNWQtNDM2MS00NGY3LWJhOGEtOWMxMWJhZmZlYjk0LmpwZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjQwMH0sInRyaW0iOjAuMX19;true
1203847;Mesdì bianco;460 Casina Bric;Italien;https://www.flaschenpost.ch/mesdi-bianco_460-casina-bric?_size=750&_vintage=0;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNmI0NTUyM2MtMjYyMy00OTVlLWE2MjctN2Y3ZGFlNDkyZmZhLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiN2EzOGUzYjYtYmYxNy00NDhiLWEzZjQtNmQ0NjUxNzA1ZTM4LmpwZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjQwMH0sInRyaW0iOjAuMX19;true
1204141;Mesdì rosso;460 Casina Bric;Italien;https://www.flaschenpost.ch/mesdi-rosso_460-casina-bric?_size=750&_vintage=0;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNjZjNGE0MDUtNWQ4Yy00NTM1LWJjYjUtZWQ5MWYwNGNhNzc0LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYmY2NjAxMmYtMGJhYy00MWY3LTk3YjUtMDM2ZWE5ZGQwNGY4LmpwZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjQwMH0sInRyaW0iOjAuMX19;false
1199359;Le Argille Cabernet di Cabernet IGT Veneto;47 Anno Domini;Italien;https://www.flaschenpost.ch/le-argille-cabernet-di-cabernet-igt-veneto_47-anno-domini?_size=750&_vintage=2021;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZWNiOGEyMjQtMmM2OS00M2U0LWJmOTctMjQyYWIwODZhMjUxLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1162242;Prosecco D.O.C. Spumante Extra Brut;47 Anno Domini;Italien;https://www.flaschenpost.ch/prosecco-d-o-c-spumante-extra-brut_47-anno-domini?_size=750&_vintage=0;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYjU2YWI4ZDgtODkxNC00YmUyLTg1MGYtYmM2MDVkZWM0NjRkLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1160379;Prosecco DOC Spumante Bio Vegan Rose Extra-Dry;47 Anno Domini;Italien;https://www.flaschenpost.ch/prosecco-doc-spumante-bio-vegan-rose-extra-dry_47-anno-domini?_size=750&_vintage=0;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiN2VkNjI0MTktMjhiNy00YzhkLWExYTQtM2M1NWQzN2ZjMDY3LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiN2FmMGI2ZmQtMzUzYS00MzZiLThjZTAtYjU3NmM3NDU1N2RkLmpwZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjQwMH0sInRyaW0iOjAuMX19;false
1162245;Prosecco DOC Spumante Extra-Dry;47 Anno Domini;Italien;https://www.flaschenpost.ch/prosecco-doc-spumante-extra-dry_47-anno-domini?_size=750&_vintage=0;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZGY4ZWMzOWItZWNmMS00ODMxLWJiZDAtNWY4ZGNjNGFjMWE4LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1212846;G. Zwizzirön;4G Wines;Südafrika;https://www.flaschenpost.ch/g-zwizziroen_4g-wines?_size=750&_vintage=2017;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiODNmNWE5MzktYmMxZi00YmE5LTg0NDEtY2U5MjBhODIxMjJhLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1189225;G. Zwizzirön;4G Wines;Südafrika;https://www.flaschenpost.ch/g-zwizziroen_4g-wines?_size=1500&_vintage=2017;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiODNmNWE5MzktYmMxZi00YmE5LTg0NDEtY2U5MjBhODIxMjJhLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1186288;The Echo of G.;4G Wines;Südafrika;https://www.flaschenpost.ch/the-echo-of-g-_4g-wines?_size=750&_vintage=2015;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiOTU1NjcwY2UtMGYwMi00NzNjLWE3MDAtYjVmMjg2M2ExYzdiLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1201878;12Volts;4kilos vinícola;Spanien;https://www.flaschenpost.ch/12volts-tinto-mallorca_4-kilos-vinicola?_size=1500&_vintage=2019;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYjkwYjZkMTQtOGNiMi00OTE0LWFmMTctYzAzMmRmNDQ5OWYzLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYTFmNTUyYWMtMTJhYi00ODlmLTk1MTktMzlmZGQzZDY4Njg0LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjQwMH0sInRyaW0iOjAuMX19;false
1177597;12Volts;4kilos vinícola;Spanien;https://www.flaschenpost.ch/12volts-tinto-mallorca_4-kilos-vinicola?_size=750&_vintage=2022;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMzA3OWEzNmUtMGE1ZC00ZDk2LWIyMDYtNzA2NDI1ZjA4OGYzLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYTFmNTUyYWMtMTJhYi00ODlmLTk1MTktMzlmZGQzZDY4Njg0LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjQwMH0sInRyaW0iOjAuMX19;false
1187255;4kilos;4kilos vinícola;Spanien;https://www.flaschenpost.ch/4kilos-tinto-cosecha_4-kilos-vinicola?_size=750&_vintage=2022;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiZjQ1ZjYyM2MtMDA1MC00ZWQ0LWEwZDEtOWMzY2Q2NTU5MDdjLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiOTcwODgwYWYtZDk0Ni00MzY4LWJjNDYtZjgzYzFmMjY4NzdhLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjQwMH0sInRyaW0iOjAuMX19;false
1138421;4kilos;4kilos vinícola;Spanien;https://www.flaschenpost.ch/4kilos-tinto-cosecha_4-kilos-vinicola?_size=750&_vintage=2019;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNDlkZjU3ZGMtY2Q4My00Nzg1LWE2MzQtMGJkMzllMjNmNGNjLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiOTcwODgwYWYtZDk0Ni00MzY4LWJjNDYtZjgzYzFmMjY4NzdhLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjQwMH0sInRyaW0iOjAuMX19;false
1201452;4kilos;4kilos vinícola;Spanien;https://www.flaschenpost.ch/4kilos-tinto-cosecha_4-kilos-vinicola?_size=1500&_vintage=2019;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNDlkZjU3ZGMtY2Q4My00Nzg1LWE2MzQtMGJkMzllMjNmNGNjLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiOTcwODgwYWYtZDk0Ni00MzY4LWJjNDYtZjgzYzFmMjY4NzdhLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjQwMH0sInRyaW0iOjAuMX19;false
1161074;Gallinas y Focas Mallorca;4kilos vinícola;Spanien;https://www.flaschenpost.ch/gallinas-y-focas-mallorca_4kilos-vinicola?_size=750&_vintage=2019;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYmJjNDg5ZjMtYzQwZC00MWU2LTkwOWYtY2NlY2RlY2Y2NmRiLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiOTcwODgwYWYtZDk0Ni00MzY4LWJjNDYtZjgzYzFmMjY4NzdhLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjQwMH0sInRyaW0iOjAuMX19;false
1207273;Gallinas y Focas Mallorca;4kilos vinícola;Spanien;https://www.flaschenpost.ch/gallinas-y-focas-mallorca_4kilos-vinicola?_size=750&_vintage=2021;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiYmJjNDg5ZjMtYzQwZC00MWU2LTkwOWYtY2NlY2RlY2Y2NmRiLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiOTcwODgwYWYtZDk0Ni00MzY4LWJjNDYtZjgzYzFmMjY4NzdhLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjQwMH0sInRyaW0iOjAuMX19;false
1158452;Grimalt Caballero Mallorca;4kilos vinícola;Spanien;https://www.flaschenpost.ch/grimalt-caballero-mallorca_4kilos-vinicola?_size=750&_vintage=2016&_packaging=Spezialverpackung&_sku=1158452;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiN2UwODMwZmYtNWYyMy00OWQ0LTk0NmEtNDZlYzhhYzg4OTYyLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiOTcwODgwYWYtZDk0Ni00MzY4LWJjNDYtZjgzYzFmMjY4NzdhLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjQwMH0sInRyaW0iOjAuMX19;false
1187253;Grimalt Caballero Mallorca;4kilos vinícola;Spanien;https://www.flaschenpost.ch/grimalt-caballero-mallorca_4kilos-vinicola?_size=750&_vintage=2020&_packaging=Spezialverpackung&_sku=1187253;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiN2UwODMwZmYtNWYyMy00OWQ0LTk0NmEtNDZlYzhhYzg4OTYyLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiOTcwODgwYWYtZDk0Ni00MzY4LWJjNDYtZjgzYzFmMjY4NzdhLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjQwMH0sInRyaW0iOjAuMX19;false
1149499;Imprint Primitivo Puglia;A Mano Wine;Italien;https://www.flaschenpost.ch/imprint-primitivo-puglia_a-mano-wine?_size=750&_vintage=2021;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNjE2MjU2MmYtNGQ1OS00Njc0LWI4NWEtYTJmMDc3ZDBiODQzLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiMGQ4NDA0ZmUtODQ5NS00ZDNkLWI2YzktZjc2YWU5MWQ3MmZhLmpwZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjQwMH0sInRyaW0iOjAuMX19;true
1186890;Parcelas Ribeiro DO;A Telleira;Spanien;https://www.flaschenpost.ch/parcelas-ribeiro-do_a-telleira?_size=750&_vintage=2023;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNDAyMTdlYTAtMDI5Ni00ODI1LWE0OTktZTg0NzdlYTQzMGY2LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
1182853;Prune Sour Bier;À Tue-Tête;Schweiz;https://www.flaschenpost.ch/prune-sour_a-tue-tete?_size=750&_vintage=0;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiOTNkMTJiNWQtZmMyOS00OWE2LWFlMWYtZDY2MWNlMWE1OGNhLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNTIxN2E1YTktOGFjZi00NWVjLWI3ODQtOTBkN2M1NTVmOWQxLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjQwMH0sInRyaW0iOjAuMX19;false
1191062;Blanc de Terroir Extra Brut AC;A. Levasseur;Frankreich;https://www.flaschenpost.ch/blanc-de-terroir-extra-brut-ac_a-levasseur?_size=750&_vintage=2017;;;false
1208580;Extrait Gourmand Rosé Brut AC;A. Levasseur;Frankreich;https://www.flaschenpost.ch/extrait-gourmand-rose-brut-ac_a-levasseur?_size=750&_vintage=0;https://d2uqzpf6d2kb73.cloudfront.net/eyJidWNrZXQiOiJzcGluZS1wcm9kdWN0LWltYWdlcy1wcm9kIiwia2V5IjoiNTRiMjA1ZDQtNDBkZS00MTdmLThjNjctZDEyZTE1NTJiMTdmLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJoZWlnaHQiOjgwMH0sInRyaW0iOjAuMX19;;false
